	text	id	created_at	reply_settings	edit_history_tweet_ids	conversation_id	referenced_tweets	author_id	lang	public_metrics.retweet_count	public_metrics.reply_count	public_metrics.like_count	public_metrics.quote_count	public_metrics.impression_count	in_reply_to_user_id	geo.place_id
4952	@OpinionAlert713 There’ll never be accountability for the endless string of sham charges brought against conservatives. The end of America as we know it began when the Obama-Biden administration converted the federal bureaucracy into a Deep State stronghold. They don’t even need to win elections.	1633649401133400064	2023-03-09T02:02:23.000Z	everyone	['1633649401133400064']	1633643150144155652	[{'type': 'replied_to', 'id': '1633643150144155652'}]	1356681698994348032	en	1	0	3	0	5	1500493481588011011	
4953	RT @TomFitton: Obama knew. Clinton knew. Biden knew. Comey knew. Brennan knew. McCabe knew. Strzok knew.Clapper knew.Schiff knew.FBI knew.D…	1633649398583271425	2023-03-09T02:02:23.000Z	everyone	['1633649398583271425']	1633649398583271425	[{'type': 'retweeted', 'id': '1633625411845345280'}]	86165577	en	3320	0	0	0	0		
4954	@FoxNews Given our divided country and against my objections, I believe Michelle Obama would win the presidency should she run against Trump	1633649398415491074	2023-03-09T02:02:22.000Z	everyone	['1633649398415491074']	1633061209313271808	[{'type': 'replied_to', 'id': '1633061209313271808'}]	241537703	en	0	0	0	0	6	1367531	
4955	RT @paulsperry_: No, @KenBurns of PBS didn't pump more than $30,000 into Biden's campaign just b/c he hated President Trump. He also gave t…	1633649393222971393	2023-03-09T02:02:21.000Z	everyone	['1633649393222971393']	1633649393222971393	[{'type': 'retweeted', 'id': '1633619640315150339'}]	1519368834477694977	en	268	0	0	0	0		
4956	@CarrieDaly @POTUS @CDCgov @CDCDirector @HHSGov @pdoocy @RepThomasMassie @RonDeSantisFL @TuckerCarlson @USTravel @USNewsTravel @PressSec @AP @FoxNews They both have to report to Obama	1633649391046127618	2023-03-09T02:02:21.000Z	everyone	['1633649391046127618']	1633623198582427649	[{'type': 'replied_to', 'id': '1633623198582427649'}]	259952086	en	0	0	2	0	36	56590995	
4957	RT @mikeyB2025: Compliments of Obama and the CIA	1633649390639349766	2023-03-09T02:02:21.000Z	everyone	['1633649390639349766']	1633649390639349766	[{'type': 'retweeted', 'id': '1630550804816961536'}]	1592009415032557569	en	38	0	0	0	0		
4958	@ForgiatoBlow47 When do you actually begin supporting the United States? Instead of this hell hole worship of this North Korean bowing bitch? Let me know when you're serious. Biden is unfucking his shit while he's still trying to ride Obama's coattails. What's next for uneducated States?	1633649383311912961	2023-03-09T02:02:19.000Z	everyone	['1633649383311912961']	1605550270582116352	[{'type': 'replied_to', 'id': '1607888027799502850'}]	1238467473311219712	en	0	0	0	0	1	1299776558354366465	
4959	RT @donnedia: #tuesdaymotivations #TuesdayVibes 👀Kamala Harris Trend makes today a beautiful day,She’s the prime example of what intelligen…	1633649371492360195	2023-03-09T02:02:16.000Z	following	['1633649371492360195']	1633649371492360195	[{'type': 'retweeted', 'id': '1633175946944720897'}]	1095901676	en	101	0	0	0	0		
4960	@__TEAM_USA 2020 riots, threats on supreme Justice life with your words and comments you made after the overturn abortion. What about the democrats being the head of the KKK What abou BLM under Obama when they attacked Federal buildings.	1633649361014931456	2023-03-09T02:02:14.000Z	everyone	['1633649361014931456']	1633605074994839555	[{'type': 'replied_to', 'id': '1633605074994839555'}]	1616163509980512409	en	0	0	0	0	10	1520077886996332544	
4961	@DemocraticDaisy @joncoopertweets Thank God John McCain lost to Obama.	1633649360801021954	2023-03-09T02:02:14.000Z	everyone	['1633649360801021954']	1633495440686739457	[{'type': 'replied_to', 'id': '1633497324659019776'}]	276160079	en	0	0	0	0	1	1444378380267229185	
4962	RT @TomFitton: Obama knew. Clinton knew. Biden knew. Comey knew. Brennan knew. McCabe knew. Strzok knew.Clapper knew.Schiff knew.FBI knew.D…	1633649351481257988	2023-03-09T02:02:11.000Z	everyone	['1633649351481257988']	1633649351481257988	[{'type': 'retweeted', 'id': '1633625411845345280'}]	1504581912085602306	en	3320	0	0	0	0		
4963	RT @TomFitton: Obama knew. Clinton knew. Biden knew. Comey knew. Brennan knew. McCabe knew. Strzok knew.Clapper knew.Schiff knew.FBI knew.D…	1633649348302057473	2023-03-09T02:02:11.000Z	everyone	['1633649348302057473']	1633649348302057473	[{'type': 'retweeted', 'id': '1633625411845345280'}]	962492524861550592	en	3320	0	0	0	0		
4964	RT @TomFitton: Obama knew. Clinton knew. Biden knew. Comey knew. Brennan knew. McCabe knew. Strzok knew.Clapper knew.Schiff knew.FBI knew.D…	1633649343096934400	2023-03-09T02:02:09.000Z	everyone	['1633649343096934400']	1633649343096934400	[{'type': 'retweeted', 'id': '1633625411845345280'}]	15773661	en	3320	0	0	0	0		
4965	"RT @GregRubini: BOOM !!   -   Ukraine corruption
John Kerry: ""All of us were trying to get rid of that Prosecutor: me, Joe Biden and Obama""…"	1633649339175247879	2023-03-09T02:02:08.000Z	everyone	['1633649339175247879']	1633649339175247879	[{'type': 'retweeted', 'id': '1320412175421394947'}]	1519064752097566721	en	6758	0	0	0	0		
4966	RT @TomFitton: Obama knew. Clinton knew. Biden knew. Comey knew. Brennan knew. McCabe knew. Strzok knew.Clapper knew.Schiff knew.FBI knew.D…	1633649337401065472	2023-03-09T02:02:08.000Z	everyone	['1633649337401065472']	1633649337401065472	[{'type': 'retweeted', 'id': '1633625411845345280'}]	1590385327927074817	en	3320	0	0	0	0		
4967	RT @TomFitton: Obama knew. Clinton knew. Biden knew. Comey knew. Brennan knew. McCabe knew. Strzok knew.Clapper knew.Schiff knew.FBI knew.D…	1633649336000151554	2023-03-09T02:02:08.000Z	everyone	['1633649336000151554']	1633649336000151554	[{'type': 'retweeted', 'id': '1633625411845345280'}]	1519826024665604098	en	3320	0	0	0	0		
4968	RT @TomFitton: Obama knew. Clinton knew. Biden knew. Comey knew. Brennan knew. McCabe knew. Strzok knew.Clapper knew.Schiff knew.FBI knew.D…	1633649332112048135	2023-03-09T02:02:07.000Z	everyone	['1633649332112048135']	1633649332112048135	[{'type': 'retweeted', 'id': '1633625411845345280'}]	1519277149131358208	en	3320	0	0	0	0		
4969	RT @TomFitton: Obama knew. Clinton knew. Biden knew. Comey knew. Brennan knew. McCabe knew. Strzok knew.Clapper knew.Schiff knew.FBI knew.D…	1633649325845917696	2023-03-09T02:02:05.000Z	everyone	['1633649325845917696']	1633649325845917696	[{'type': 'retweeted', 'id': '1633625411845345280'}]	18038703	en	3320	0	0	0	0		
4970	RT @TomFitton: Obama knew. Clinton knew. Biden knew. Comey knew. Brennan knew. McCabe knew. Strzok knew.Clapper knew.Schiff knew.FBI knew.D…	1633649318065487873	2023-03-09T02:02:03.000Z	everyone	['1633649318065487873']	1633649318065487873	[{'type': 'retweeted', 'id': '1633625411845345280'}]	1586180316544217088	en	3320	0	0	0	0		
4971	RT @TomFitton: Obama knew. Clinton knew. Biden knew. Comey knew. Brennan knew. McCabe knew. Strzok knew.Clapper knew.Schiff knew.FBI knew.D…	1633649312428171265	2023-03-09T02:02:02.000Z	everyone	['1633649312428171265']	1633649312428171265	[{'type': 'retweeted', 'id': '1633625411845345280'}]	847871786347790336	en	3320	0	0	0	0		
4972	Why he got the Obama hands https://t.co/cIu0bE046T	1633649310263914496	2023-03-09T02:02:01.000Z	everyone	['1633649310263914496']	1633649310263914496	[{'type': 'quoted', 'id': '1633572073778937860'}]	1922140056	en	0	0	0	0	13		
4973	"RT @JudicialWatch: ""Trump would have been driven out of office by Deep State/Biden/Obama/Clinton gang if Judicial Watch hadn’t taken lead e…"	1633649307671830530	2023-03-09T02:02:01.000Z	everyone	['1633649307671830530']	1633649307671830530	[{'type': 'retweeted', 'id': '1633648806506950656'}]	1607146641219264512	en	105	0	0	0	0		
4974	"Because their fall will come faster, and harder. 

They were warned, and ignored every warning. 

It's not over, with information. 

Regarding Hunter Biden, Joe Biden, the FBI, the CIA, Obama, Kamala, Nancy, Chuck, Mitt, Mitch, or Adam. 

No, I am not done exposing DC."	1633649299585130496	2023-03-09T02:01:59.000Z	everyone	['1633649299585130496']	1633649293025243139	[{'type': 'replied_to', 'id': '1633649295936176131'}]	1514620439271665665	en	0	1	4	0	59	1514620439271665665	
4975	RT @TomFitton: Obama knew. Clinton knew. Biden knew. Comey knew. Brennan knew. McCabe knew. Strzok knew.Clapper knew.Schiff knew.FBI knew.D…	1633649298905899008	2023-03-09T02:01:59.000Z	everyone	['1633649298905899008']	1633649298905899008	[{'type': 'retweeted', 'id': '1633625411845345280'}]	558946619	en	3320	0	0	0	0		
4976	RT @TomFitton: Obama knew. Clinton knew. Biden knew. Comey knew. Brennan knew. McCabe knew. Strzok knew.Clapper knew.Schiff knew.FBI knew.D…	1633649295680258049	2023-03-09T02:01:58.000Z	everyone	['1633649295680258049']	1633649295680258049	[{'type': 'retweeted', 'id': '1633625411845345280'}]	2264329037	en	3320	0	0	0	0		
4977	"RT @JudicialWatch: ""Trump would have been driven out of office by Deep State/Biden/Obama/Clinton gang if Judicial Watch hadn’t taken lead e…"	1633649295424475138	2023-03-09T02:01:58.000Z	everyone	['1633649295424475138']	1633649295424475138	[{'type': 'retweeted', 'id': '1633648806506950656'}]	1518760677594345472	en	105	0	0	0	0		
4978	"RT @Bill_Weimer_: WHY I DON'T
SUPPORT UKRAINE
Bush Supports Ukraine.
Kerry Supports Ukraine.
Biden Supports Ukraine.
Soros Supports Ukraine…"	1633649294900178945	2023-03-09T02:01:58.000Z	everyone	['1633649294900178945']	1633649294900178945	[{'type': 'retweeted', 'id': '1631988788179214338'}]	1519309847166169089	en	300	0	0	0	0		
4979	RT @anyonewantchips: The cowards who incessantly attack Michelle Obama, are the ones who incessantly attack Jill Biden, Nancy Pelosi &amp; Hill…	1633649286993903616	2023-03-09T02:01:56.000Z	everyone	['1633649286993903616']	1633649286993903616	[{'type': 'retweeted', 'id': '1633340633665662977'}]	1465494281423138817	en	318	0	0	0	0		
4980	RT @TomFitton: Obama knew. Clinton knew. Biden knew. Comey knew. Brennan knew. McCabe knew. Strzok knew.Clapper knew.Schiff knew.FBI knew.D…	1633649279943278593	2023-03-09T02:01:54.000Z	everyone	['1633649279943278593']	1633649279943278593	[{'type': 'retweeted', 'id': '1633625411845345280'}]	1588641085395537921	en	3320	0	0	0	0		
4981	@TomFitton Obama, the spy, and his FBI are the criminals	1633649273312272384	2023-03-09T02:01:53.000Z	everyone	['1633649273312272384']	1633625411845345280	[{'type': 'replied_to', 'id': '1633625411845345280'}]	3296862519	en	0	0	0	0	10	18266688	
4982	"RT @GregRubini: 2) This is what OBAMA, Joe Biden &amp; John Kerry did in Ukraine, in 2014:
The Ukraine HOLOCAUST
(Kerry calls it ""Maidan"" in th…"	1633649272733171712	2023-03-09T02:01:53.000Z	everyone	['1633649272733171712']	1633649272733171712	[{'type': 'retweeted', 'id': '1320445157775413255'}]	1426106660817354752	en	601	0	0	0	0		
4983	@EMP_Obama @Senorhamon_ Hey its only 7 months away 🥳	1633649256820031488	2023-03-09T02:01:49.000Z	everyone	['1633649256820031488']	1633620932362227712	[{'type': 'replied_to', 'id': '1633620932362227712'}]	712084315958476801	en	0	0	1	0	8	114689395	
4984	RT @OccupyDemocrats: BREAKING: Michelle Obama, Amal Clooney, and Melinda French Gates team up like the Avengers to pen an op-ed demanding a…	1633649250402725891	2023-03-09T02:01:47.000Z	everyone	['1633649250402725891']	1633649250402725891	[{'type': 'retweeted', 'id': '1633555456559030272'}]	1700771629	en	748	0	0	0	0		
4985	RT @TheRichFromCali: Michelle and Barack Obama out class Donald and Melania any day, ♥️ if you agree https://t.co/6cUn3ifuS0	1633649249836490752	2023-03-09T02:01:47.000Z	everyone	['1633649249836490752']	1633649249836490752	[{'type': 'retweeted', 'id': '1633486586968166400'}]	520718792	en	772	0	0	0	0		
4986	RT @OccupyDemocrats: BREAKING: Michelle Obama, Amal Clooney, and Melinda French Gates team up like the Avengers to pen an op-ed demanding a…	1633649248666365952	2023-03-09T02:01:47.000Z	everyone	['1633649248666365952']	1633649248666365952	[{'type': 'retweeted', 'id': '1633555456559030272'}]	1449791458479788033	en	748	0	0	0	0		
4987	RT @TheRichFromCali: Michelle and Barack Obama out class Donald and Melania any day, ♥️ if you agree https://t.co/6cUn3ifuS0	1633649245059153926	2023-03-09T02:01:46.000Z	everyone	['1633649245059153926']	1633649245059153926	[{'type': 'retweeted', 'id': '1633486586968166400'}]	30988558	en	772	0	0	0	0		
4988	RT @johntieso: Scumbags all, except Hillary who is also a killer with Barack Obama.	1633649242840641542	2023-03-09T02:01:45.000Z	everyone	['1633649242840641542']	1633649242840641542	[{'type': 'retweeted', 'id': '1633607147463270401'}]	272101938	en	19	0	0	0	0		
4989	RT @TomFitton: Obama knew. Clinton knew. Biden knew. Comey knew. Brennan knew. McCabe knew. Strzok knew.Clapper knew.Schiff knew.FBI knew.D…	1633649241653489664	2023-03-09T02:01:45.000Z	everyone	['1633649241653489664']	1633649241653489664	[{'type': 'retweeted', 'id': '1633625411845345280'}]	1159098465726676992	en	3320	0	0	0	0		
4990	"RT @GregRubini: @mtaibbi Oh look: CIA, NSA, FBI, DHS, ODNI, DARPA...
what a surprise...

By the way: Barack Obama is a puppet of the CIA.
D…"	1633649241028435968	2023-03-09T02:01:45.000Z	everyone	['1633649241028435968']	1633649241028435968	[{'type': 'retweeted', 'id': '1631343063133036574'}]	1592009415032557569	en	66	0	0	0	0		
4991	RT @TomFitton: Obama knew. Clinton knew. Biden knew. Comey knew. Brennan knew. McCabe knew. Strzok knew.Clapper knew.Schiff knew.FBI knew.D…	1633649232048472064	2023-03-09T02:01:43.000Z	everyone	['1633649232048472064']	1633649232048472064	[{'type': 'retweeted', 'id': '1633625411845345280'}]	1230148806362173441	en	3320	0	0	0	0		
4992	"RT @AnnaApp91838450: Effing  corrupt  government 💯
Biden's a puppet for Obama both are pay for play corrupt Racist Politician Frauds destro…"	1633649228168691713	2023-03-09T02:01:42.000Z	everyone	['1633649228168691713']	1633649228168691713	[{'type': 'retweeted', 'id': '1633535714330566663'}]	1399812257127833600	en	13	0	0	0	0		
4993	@CalltoActivism Barak Obama’s dog Bo would have been a better president than Trump, even dead. https://t.co/YKM7iOluUe	1633649222888087552	2023-03-09T02:01:41.000Z	everyone	['1633649222888087552']	1633579114702557185	[{'type': 'replied_to', 'id': '1633579114702557185'}]	85111260	en	0	0	0	0	0	819994707061248001	
4994	"RT @JudicialWatch: ""Trump would have been driven out of office by Deep State/Biden/Obama/Clinton gang if Judicial Watch hadn’t taken lead e…"	1633649219037806601	2023-03-09T02:01:40.000Z	everyone	['1633649219037806601']	1633649219037806601	[{'type': 'retweeted', 'id': '1633648806506950656'}]	1626067401790959618	en	105	0	0	0	0		
4995	RT @EladNehorai: Too many liberals are sleeping on rising fascism because of a few national political wins, just as they did when Obama was…	1633649213732003841	2023-03-09T02:01:38.000Z	everyone	['1633649213732003841']	1633649213732003841	[{'type': 'retweeted', 'id': '1633632434972663808'}]	949446573557190664	en	338	0	0	0	0		
4996	RT @TomFitton: Obama knew. Clinton knew. Biden knew. Comey knew. Brennan knew. McCabe knew. Strzok knew.Clapper knew.Schiff knew.FBI knew.D…	1633649212939182082	2023-03-09T02:01:38.000Z	everyone	['1633649212939182082']	1633649212939182082	[{'type': 'retweeted', 'id': '1633625411845345280'}]	780149543958552577	en	3320	0	0	0	0		
4997	"RT @LionessDeb19: BEFORE OBAMA, WE HAD 🚫 ISIS
BEFORE OBAMA, WE HAD 🚫 BLM
BEFORE OBAMA, WE HAD 🚫 ANTIFA
BEFORE OBAMA, WE HAD 🚫 WAR ON COPS…"	1633649210162593797	2023-03-09T02:01:38.000Z	everyone	['1633649210162593797']	1633649210162593797	[{'type': 'retweeted', 'id': '1633634953182289926'}]	129308030	en	220	0	0	0	0		
4998	RT @TomFitton: Obama knew. Clinton knew. Biden knew. Comey knew. Brennan knew. McCabe knew. Strzok knew.Clapper knew.Schiff knew.FBI knew.D…	1633649209277657095	2023-03-09T02:01:37.000Z	everyone	['1633649209277657095']	1633649209277657095	[{'type': 'retweeted', 'id': '1633625411845345280'}]	2965811135	en	3320	0	0	0	0		
4999	"RT @JudicialWatch: ""Trump would have been driven out of office by Deep State/Biden/Obama/Clinton gang if Judicial Watch hadn’t taken lead e…"	1633649204944941057	2023-03-09T02:01:36.000Z	everyone	['1633649204944941057']	1633649204944941057	[{'type': 'retweeted', 'id': '1633648806506950656'}]	1561745897976897537	en	105	0	0	0	0		
5000	RT @DouglasLukasik: There needs to be a serious discussion in the GOP as to why the biggest grifting candidates were nearly all Democrats a…	1633649204299005953	2023-03-09T02:01:36.000Z	everyone	['1633649204299005953']	1633649204299005953	[{'type': 'retweeted', 'id': '1624064702509723651'}]	9729112	en	23	0	0	0	0		
5001	RT @TomFitton: Obama knew. Clinton knew. Biden knew. Comey knew. Brennan knew. McCabe knew. Strzok knew.Clapper knew.Schiff knew.FBI knew.D…	1633649198854819840	2023-03-09T02:01:35.000Z	everyone	['1633649198854819840']	1633649198854819840	[{'type': 'retweeted', 'id': '1633625411845345280'}]	2903194624	en	3320	0	0	0	0		
5002	RT @Dankosaurlol: Obama and Trump fight for jungle in Pokemon Unite: https://t.co/oCVH8TCnSj	1633649190747389953	2023-03-09T02:01:33.000Z	everyone	['1633649190747389953']	1633649190747389953	[{'type': 'retweeted', 'id': '1633442490899484673'}]	1003488318175100929	en	76	0	0	0	0		
5003	RT @GenFlynn: No one should be surprised about this. What Americans now know is how totally crooked and corrupt the Obama and this current…	1633649185764388865	2023-03-09T02:01:32.000Z	everyone	['1633649185764388865']	1633649185764388865	[{'type': 'retweeted', 'id': '1620983350671601664'}]	755974477343850496	en	6080	0	0	0	0		
5004	RT @TomFitton: Obama knew. Clinton knew. Biden knew. Comey knew. Brennan knew. McCabe knew. Strzok knew.Clapper knew.Schiff knew.FBI knew.D…	1633649184359305217	2023-03-09T02:01:31.000Z	everyone	['1633649184359305217']	1633649184359305217	[{'type': 'retweeted', 'id': '1633625411845345280'}]	2285279292	en	3320	0	0	0	0		
5005	"RT @LionessDeb19: BEFORE OBAMA, WE HAD 🚫 ISIS
BEFORE OBAMA, WE HAD 🚫 BLM
BEFORE OBAMA, WE HAD 🚫 ANTIFA
BEFORE OBAMA, WE HAD 🚫 WAR ON COPS…"	1633649182442418176	2023-03-09T02:01:31.000Z	everyone	['1633649182442418176']	1633649182442418176	[{'type': 'retweeted', 'id': '1633634953182289926'}]	1629659089222483970	en	220	0	0	0	0		
5006	"RT @JudicialWatch: ""Trump would have been driven out of office by Deep State/Biden/Obama/Clinton gang if Judicial Watch hadn’t taken lead e…"	1633649181314240517	2023-03-09T02:01:31.000Z	everyone	['1633649181314240517']	1633649181314240517	[{'type': 'retweeted', 'id': '1633648806506950656'}]	1593402363188060160	en	105	0	0	0	0		
5007	RT @TomFitton: Obama knew. Clinton knew. Biden knew. Comey knew. Brennan knew. McCabe knew. Strzok knew.Clapper knew.Schiff knew.FBI knew.D…	1633649173546319873	2023-03-09T02:01:29.000Z	everyone	['1633649173546319873']	1633649173546319873	[{'type': 'retweeted', 'id': '1633625411845345280'}]	3054471976	en	3320	0	0	0	0		
5008	RT @OccupyDemocrats: BREAKING: Michelle Obama, Amal Clooney, and Melinda French Gates team up like the Avengers to pen an op-ed demanding a…	1633649166718054400	2023-03-09T02:01:27.000Z	everyone	['1633649166718054400']	1633649166718054400	[{'type': 'retweeted', 'id': '1633555456559030272'}]	2421044982	en	748	0	0	0	0		
5009	"RT @AmericanFWoman: Imagine being a
Democrat and having
to pretend Chuck Schumer is truthful, Hillary Clinton is a victim, Barack Obama was…"	1633649157016633344	2023-03-09T02:01:25.000Z	everyone	['1633649157016633344']	1633649157016633344	[{'type': 'retweeted', 'id': '1633643453622935552'}]	93787357	en	10	0	0	0	0		
5010	RT @TomFitton: Obama knew. Clinton knew. Biden knew. Comey knew. Brennan knew. McCabe knew. Strzok knew.Clapper knew.Schiff knew.FBI knew.D…	1633649149135446022	2023-03-09T02:01:23.000Z	everyone	['1633649149135446022']	1633649149135446022	[{'type': 'retweeted', 'id': '1633625411845345280'}]	1420851413547106304	en	3320	0	0	0	0		
5011	RT @anyonewantchips: The cowards who incessantly attack Michelle Obama, are the ones who incessantly attack Jill Biden, Nancy Pelosi &amp; Hill…	1633649147223097344	2023-03-09T02:01:23.000Z	everyone	['1633649147223097344']	1633649147223097344	[{'type': 'retweeted', 'id': '1633340633665662977'}]	2872328833	en	318	0	0	0	0		
5012	"RT @JudicialWatch: ""Trump would have been driven out of office by Deep State/Biden/Obama/Clinton gang if Judicial Watch hadn’t taken lead e…"	1633649142751989761	2023-03-09T02:01:22.000Z	everyone	['1633649142751989761']	1633649142751989761	[{'type': 'retweeted', 'id': '1633648806506950656'}]	1373322504610091010	en	105	0	0	0	0		
5013	RT @hockeyseasntime: March 15th [3:15] Booooom! Biden-Clinton-Obama Trials for Treason-Sedition-Crimes Against Humanity! https://t.co/Xz7T0…	1633649137039048705	2023-03-09T02:01:20.000Z	everyone	['1633649137039048705']	1633649137039048705	[{'type': 'retweeted', 'id': '1633634658347884544'}]	772844773518434304	en	1	0	0	0	0		
5014	"RT @paulsperry_: President Obama founded the ""Disinformation"" Industry by signing Executive Order 13271 in 2016, which created a cottage in…"	1633649131964059648	2023-03-09T02:01:19.000Z	everyone	['1633649131964059648']	1633649131964059648	[{'type': 'retweeted', 'id': '1633607345329651713'}]	1152682388	en	379	0	0	0	0		
5015	@bertbruno55 Obama too.....	1633649126448537602	2023-03-09T02:01:18.000Z	everyone	['1633649126448537602']	1633523401120702466	[{'type': 'replied_to', 'id': '1633523401120702466'}]	1438294379828072453	en	0	0	0	0	0	1518712905583235072	
5016	And Obama received the Nobel peace prize before he took office. https://t.co/dLqQvaimZJ	1633649123957121028	2023-03-09T02:01:17.000Z	everyone	['1633649123957121028']	1633649123957121028	[{'type': 'quoted', 'id': '1633587024803553283'}]	1263626990	en	0	1	3	0	21		
5017	"RT @gebru191: @JosepBorrellF
+130K gang rapped women, girls and children of Tigray are left with out reliable justice. Therefore, on this #…"	1633649123101376521	2023-03-09T02:01:17.000Z	everyone	['1633649123101376521']	1633649123101376521	[{'type': 'retweeted', 'id': '1633628677605867523'}]	1564718259827515394	en	28	0	0	0	0		
5018	"RT @GregRubini: 1. ERIC CIARAM3LLA is involved in much darker things than you can imagine.
[THREAD]
Joe Biden, John Brennan, &amp; Barack Obama…"	1633649121331499008	2023-03-09T02:01:16.000Z	everyone	['1633649121331499008']	1633649121331499008	[{'type': 'retweeted', 'id': '1223001808827797516'}]	275201038	en	12431	0	0	0	0		
5019	RT @TomFitton: Obama knew. Clinton knew. Biden knew. Comey knew. Brennan knew. McCabe knew. Strzok knew.Clapper knew.Schiff knew.FBI knew.D…	1633649118253039616	2023-03-09T02:01:16.000Z	everyone	['1633649118253039616']	1633649118253039616	[{'type': 'retweeted', 'id': '1633625411845345280'}]	908699819266342912	en	3320	0	0	0	0		
5020	"RT @JudicialWatch: ""Trump would have been driven out of office by Deep State/Biden/Obama/Clinton gang if Judicial Watch hadn’t taken lead e…"	1633649113404145666	2023-03-09T02:01:15.000Z	everyone	['1633649113404145666']	1633649113404145666	[{'type': 'retweeted', 'id': '1633648806506950656'}]	159676082	en	105	0	0	0	0		
5021	RT @TomFitton: Obama knew. Clinton knew. Biden knew. Comey knew. Brennan knew. McCabe knew. Strzok knew.Clapper knew.Schiff knew.FBI knew.D…	1633649111080611840	2023-03-09T02:01:14.000Z	everyone	['1633649111080611840']	1633649111080611840	[{'type': 'retweeted', 'id': '1633625411845345280'}]	1175204423318024195	en	3320	0	0	0	0		
5022	RT @TomFitton: Obama knew. Clinton knew. Biden knew. Comey knew. Brennan knew. McCabe knew. Strzok knew.Clapper knew.Schiff knew.FBI knew.D…	1633649108274626560	2023-03-09T02:01:13.000Z	everyone	['1633649108274626560']	1633649108274626560	[{'type': 'retweeted', 'id': '1633625411845345280'}]	1207098253810053121	en	3320	0	0	0	0		
5023	@BigMeruemFan they trespassin on my property man they violating my amendments bro barack obama and the other 47 presidents didn’t fight since the 1540s so our amendments would get ignored gotta fat roll on them haters #theyareviolatingmyrights	1633649102809440259	2023-03-09T02:01:12.000Z	everyone	['1633649102809440259']	1454186994284834824	[{'type': 'replied_to', 'id': '1454190678607646725'}]	1364986551537700868	en	0	0	1	0	11	1194698619787653121	
5024	"RT @JudicialWatch: ""Trump would have been driven out of office by Deep State/Biden/Obama/Clinton gang if Judicial Watch hadn’t taken lead e…"	1633649101412659201	2023-03-09T02:01:12.000Z	everyone	['1633649101412659201']	1633649101412659201	[{'type': 'retweeted', 'id': '1633648806506950656'}]	1348409982325293056	en	105	0	0	0	0		
5025	@Walski1000 @MikeTroy81 @JamesBouse1 @BHosehead @w_terrence @BryanCranston The leaders of the Republican Party-- Trump, DeSantis, Tucker Carlson (formerly Rush Limbaugh) demonize and scapegoat Black people at every turn. You would certainly agree with that. Look at how they treated Barack Obama.	1633649097172295682	2023-03-09T02:01:11.000Z	everyone	['1633649097172295682']	1630396855820468225	[{'type': 'replied_to', 'id': '1633644846618476544'}]	1397711034757046278	en	0	0	0	0	18	1587445971331473408	
5026	RT @TomFitton: Obama knew. Clinton knew. Biden knew. Comey knew. Brennan knew. McCabe knew. Strzok knew.Clapper knew.Schiff knew.FBI knew.D…	1633649095452549120	2023-03-09T02:01:10.000Z	everyone	['1633649095452549120']	1633649095452549120	[{'type': 'retweeted', 'id': '1633625411845345280'}]	1586174996287717376	en	3320	0	0	0	0		
5027	RT @TomFitton: Obama knew. Clinton knew. Biden knew. Comey knew. Brennan knew. McCabe knew. Strzok knew.Clapper knew.Schiff knew.FBI knew.D…	1633649086858510336	2023-03-09T02:01:08.000Z	everyone	['1633649086858510336']	1633649086858510336	[{'type': 'retweeted', 'id': '1633625411845345280'}]	879786116190277632	en	3320	0	0	0	0		
5028	RT @anyonewantchips: The cowards who incessantly attack Michelle Obama, are the ones who incessantly attack Jill Biden, Nancy Pelosi &amp; Hill…	1633649084484689926	2023-03-09T02:01:08.000Z	everyone	['1633649084484689926']	1633649084484689926	[{'type': 'retweeted', 'id': '1633340633665662977'}]	1421634480544968708	en	318	0	0	0	0		
5029	@Pete1099 @ericareport The only reason why this country was in dire situation, because Obama lied to the black community, promising  hope and change and a piece of the pie, after 8 years,The blacks remain Poor ,while Obama’s net worth increase	1633649078650167297	2023-03-09T02:01:06.000Z	everyone	['1633649078650167297']	1633311874510110720	[{'type': 'replied_to', 'id': '1633510145765560320'}]	1578011631560396801	en	0	0	0	0	1	93446238	
5030	"RT @LionessDeb19: BEFORE OBAMA, WE HAD 🚫 ISIS
BEFORE OBAMA, WE HAD 🚫 BLM
BEFORE OBAMA, WE HAD 🚫 ANTIFA
BEFORE OBAMA, WE HAD 🚫 WAR ON COPS…"	1633649075298922496	2023-03-09T02:01:05.000Z	everyone	['1633649075298922496']	1633649075298922496	[{'type': 'retweeted', 'id': '1633634953182289926'}]	1407484622376669184	en	220	0	0	0	0		
5031	RT @Gram_Kat: International Women’s Day is a good day to remember the day I watched Michelle Obama &amp; Jill Biden sit with an elderly disable…	1633649074351079427	2023-03-09T02:01:05.000Z	everyone	['1633649074351079427']	1633649074351079427	[{'type': 'retweeted', 'id': '1633648686520766464'}]	134917795	en	8	0	0	0	0		
5032	"RT @LionessDeb19: BEFORE OBAMA, WE HAD 🚫 ISIS
BEFORE OBAMA, WE HAD 🚫 BLM
BEFORE OBAMA, WE HAD 🚫 ANTIFA
BEFORE OBAMA, WE HAD 🚫 WAR ON COPS…"	1633649070404247553	2023-03-09T02:01:04.000Z	everyone	['1633649070404247553']	1633649070404247553	[{'type': 'retweeted', 'id': '1633634953182289926'}]	1426007779781844992	en	220	0	0	0	0		
