	lang	reply_settings	author_id	created_at	referenced_tweets	conversation_id	id	text	edit_history_tweet_ids	public_metrics.retweet_count	public_metrics.reply_count	public_metrics.like_count	public_metrics.quote_count	public_metrics.impression_count	in_reply_to_user_id	geo.place_id
864	en	everyone	1065138164841377792	2023-03-09T02:16:28.000Z		1633652946239131648	1633652946239131648	So, if any, this will be the first moonsighting na hindi si Mufti ang maga-announce. Sobrang iba sa feeling. May Allah cure our old man. ☹️	['1633652946239131648']	0	0	0	0	2		
865	en	everyone	1623170798222540800	2023-03-09T02:16:28.000Z	[{'type': 'retweeted', 'id': '1633481942208266241'}]	1633652942979887106	1633652942979887106	RT @ZaleskiLuke: @catturd2 Current MAGA position on this is it never happened, was incited by the FBI, Nancy did it, the insurrectionists a…	['1633652942979887106']	18	0	0	0	0		
866	en	everyone	895112509086089216	2023-03-09T02:16:27.000Z	[{'type': 'retweeted', 'id': '1633447606146744327'}]	1633652942300663808	1633652942300663808	"RT @Antman0528: Tweet about Ray Epps, a supposed ""MAGA Republican"", and you'll get attacked by the Liberals on here defending him. I think…"	['1633652942300663808']	136	0	0	0	0		
867	en	everyone	2730035464	2023-03-09T02:16:25.000Z	[{'type': 'retweeted', 'id': '1633612605129641984'}]	1633652934050455559	1633652934050455559	RT @realTuckFrumper: MAGA hoaxer Jacob Wohl found to have violated the KKK Act by federal judge https://t.co/4bdFfhmKTG	['1633652934050455559']	69	0	0	0	0		
868	en	everyone	1632956528633282563	2023-03-09T02:16:25.000Z	[{'type': 'retweeted', 'id': '1633530554246389761'}]	1633652933005901824	1633652933005901824	"RT @CAPAction: Big Oil                      MAGA extremists
                      🤝                        
     lining their own pockets…"	['1633652933005901824']	26	0	0	0	0		
869	en	everyone	1453034937586757633	2023-03-09T02:16:25.000Z	[{'type': 'retweeted', 'id': '1633553143484039175'}]	1633652932791918593	1633652932791918593	"RT @liberte_ny: @HawleyMO 🥱Ballerina #Hawley... ask the right question:
THE AMERICAN PEOPLE WANT TO KNOW WHY THE C-19 RELIEF FUNDS WENT TO…"	['1633652932791918593']	1	0	0	0	0		
870	en	everyone	1452579787864694784	2023-03-09T02:16:24.000Z	[{'type': 'retweeted', 'id': '1633545031121350656'}]	1633652927821930499	1633652927821930499	"RT @benwikler: 🚨 RED ALERT: A MAGA PAC just reserved $3.2 million in TV ads for the April 4 Wisconsin Supreme Court race.

For the next two…"	['1633652927821930499']	1324	0	0	0	0		
871	en	everyone	283097881	2023-03-09T02:16:24.000Z	[{'type': 'retweeted', 'id': '1633280651699814400'}]	1633652926072643587	1633652926072643587	RT @bennyjohnson: 🚨BREAKING: In an interview with Tucker Carlson, former Capitol Police Lieutenant who was suspended for wearing MAGA hat s…	['1633652926072643587']	7070	0	0	0	0		
872	en	everyone	2326523312	2023-03-09T02:16:23.000Z	[{'type': 'quoted', 'id': '1633555181555138560'}]	1633652925141774337	1633652925141774337	"When Trump betrayed his own ""Country"" and the MAGA's followed him! https://t.co/0ng05Sy5Vj"	['1633652925141774337']	0	0	0	0	1		
873	en	everyone	1422358469034844162	2023-03-09T02:16:20.000Z	[{'type': 'retweeted', 'id': '1633510935259119618'}]	1633652912415989767	1633652912415989767	"RT @AndrewPatriot_: If you ''voted'' for Biden YOU are PART of the PROBLEM!

DEMOCRATS = ENEMY OF THE PEOPLE!

👉Retweet if you agree with m…"	['1633652912415989767']	410	0	0	0	0		
874	en	everyone	2166726301	2023-03-09T02:16:20.000Z	[{'type': 'replied_to', 'id': '1633601484972490752'}]	1633601484972490752	1633652912265068544	@vtothepowerof2 My greatest fear is walking into a room and being the smartest person there. More specifically when I am the smartest person in a room of MAGA Republicans.	['1633652912265068544']	1	0	0	0	3	2278767387	
875	en	everyone	16163541	2023-03-09T02:16:20.000Z	[{'type': 'retweeted', 'id': '1633525057648754688'}]	1633652911283789827	1633652911283789827	"RT @BaddCompani: Dear Maga

Reality Check!"	['1633652911283789827']	505	0	0	0	0		
876	en	everyone	1600826448968929281	2023-03-09T02:16:19.000Z	[{'type': 'retweeted', 'id': '1633644795582205956'}]	1633652905893933056	1633652905893933056	RT @seafocks: @RepMTG Guess again. Maga ran up $8 trillion in new debt in 4 short years under the loser guy. You gqp dimwits are the ones w…	['1633652905893933056']	3	0	0	0	0		
877	en	everyone	1624731935103676416	2023-03-09T02:16:19.000Z	[{'type': 'retweeted', 'id': '1633546143337680897'}]	1633652905793269763	1633652905793269763	RT @OccupyDemocrats: BREAKING: MAGA Gov. Sarah Huckabee Sanders is set to roll back child labor protections by signing a law to remove the…	['1633652905793269763']	2424	0	0	0	0		
878	en	everyone	19084896	2023-03-09T02:16:16.000Z	[{'type': 'retweeted', 'id': '1633612605129641984'}]	1633652894938566656	1633652894938566656	RT @realTuckFrumper: MAGA hoaxer Jacob Wohl found to have violated the KKK Act by federal judge https://t.co/4bdFfhmKTG	['1633652894938566656']	69	0	0	0	0		
879	en	everyone	836721050008313857	2023-03-09T02:16:15.000Z	[{'type': 'replied_to', 'id': '1624164790116679680'}]	1624163145777553409	1633652890186272771	"@PubliusNV @TheyCallMeDoc1 @EPS1991 @HonkyTonkJew @StupidBoomers @vonzion @woot6 @TaxesGalore1234 @ALakerfan78 @BluegrassPundit @anonyval @Rojowo @TheBeaSmith @DFBHarvard @smitty_one_each @wrow51 @KamaainaInOC @blankinglost @Jami_USA @321jz @rwgpost @demitrios @zeteamd Thank you for including me @PubliusNV.

#AllLivesMatter #BidenBorderCrisis #CanadaIsBroken #DemocratsHateAmerica #DrainTheSwamp #GoWokeGoBroke #ImpeachBiden #LockHerUp #MAGA #ProLife #TrudeauDestroyingCanada #TrudeauMustGo #TrudeauOUT #Trump2024 #TrumpWon #UltraMAGA 

🇺🇸🇺🇸🇺🇸🇺🇸🇺🇸 https://t.co/2yB2JT8vlD"	['1633652890186272771']	0	0	2	0	10	526634900	
880	en	everyone	90491107	2023-03-09T02:16:15.000Z	[{'type': 'retweeted', 'id': '1548038280259649536'}]	1633652889448062981	1633652889448062981	"RT @DerrickEvans_WV: Never before released footage of #Jan6 that I took. 

Received a fist bump from a police officer who never asked anyon…"	['1633652889448062981']	12309	0	0	0	0		
881	en	everyone	1321959098569658370	2023-03-09T02:16:14.000Z	[{'type': 'retweeted', 'id': '1633299202343329793'}]	1633652884125433858	1633652884125433858	RT @cooptastical: @CTVNews Oh.. it’s too late. The world has now seen that capitol police opened the doors and led ‘Q-Anon head dress guy’…	['1633652884125433858']	1	0	0	0	0		
882	en	everyone	4789918822	2023-03-09T02:16:13.000Z	[{'type': 'retweeted', 'id': '1633545604516151296'}]	1633652882850426880	1633652882850426880	"RT @tribelaw: Ethics probe? 

How about charging the dude with stealing federal property and making illegal political contributions to MAGA…"	['1633652882850426880']	864	0	0	0	0		
883	en	everyone	84493735	2023-03-09T02:16:13.000Z	[{'type': 'retweeted', 'id': '1633587705014542338'}]	1633652880006864896	1633652880006864896	"RT @ninaturner: MAGA Republicans do not care about towns like East Palestine, either.

I’ve been there. People are angry. People need help.…"	['1633652880006864896']	39	0	0	0	0		
884	en	everyone	1632956528633282563	2023-03-09T02:16:12.000Z	[{'type': 'retweeted', 'id': '1633589686156546048'}]	1633652878580613122	1633652878580613122	RT @CAPAction: The MAGA Republican crackdown on your freedom knows no limits. https://t.co/hFcuPKrkIP	['1633652878580613122']	115	0	0	0	0		
885	en	everyone	1538018007191957505	2023-03-09T02:16:12.000Z	[{'type': 'retweeted', 'id': '1631217934121959424'}]	1633652877754499072	1633652877754499072	"RT @saltinesnack: 🤣🤣🤣🤣🤣🤣🤣🤣 I love her. She triggers the libtards harrrrd. 

“It’s ultra MAGA.”

 https://t.co/pvKjeK35RF"	['1633652877754499072']	43	0	0	0	0		
886	en	everyone	308608840	2023-03-09T02:16:12.000Z	[{'type': 'quoted', 'id': '1633595650444238848'}]	1633652876814819329	1633652876814819329	MAGA @GOP is the greatest threat to our country. @SpeakerMcCarthy and the @HouseGOP are included in this threat to destroy American democracy. Hey @TheDemocrats, it’s time to fight for America #FightForAmericanDemocracy https://t.co/LQoXhMvOuH	['1633652876814819329']	0	0	0	0	4		
887	en	everyone	1347994982775455748	2023-03-09T02:16:12.000Z	[{'type': 'retweeted', 'id': '1633615716489281536'}]	1633652875745193987	1633652875745193987	"RT @USATrustTrump: MAGA, America First movement Is
President Trump's Political Party...⭐️⭐️⭐️"	['1633652875745193987']	7	0	0	0	0		
888	en	everyone	864593679058522113	2023-03-09T02:16:12.000Z	[{'type': 'replied_to', 'id': '1633627658339639298'}]	1632086027463524352	1633652875602837505	"@JaxFLMike @Chris04695558 @DrWaldmiller @ChuckCallesto No they only put pro Russia patriots on Russian state tv like trump, Tucker, etc…

You know that fox has been caught lying nonstop right? Maybe you don’t know this because your in your gullible ignorant maga bubble?

https://t.co/pAH80UqxLk"	['1633652875602837505']	0	1	0	0	11	1308597480217608193	
889	en	everyone	76198697	2023-03-09T02:16:11.000Z	[{'type': 'retweeted', 'id': '1633584256760033281'}]	1633652875145490432	1633652875145490432	RT @movie_gal_10: @jstrandt @Wasred4skins I believe that GOP have betrayed this country. They control the companies that are price-gouging…	['1633652875145490432']	1	0	0	0	0		
890	en	everyone	1423693397567713283	2023-03-09T02:16:11.000Z	[{'type': 'retweeted', 'id': '1633518559342075920'}]	1633652873098833920	1633652873098833920	RT @Antman0528: Ask yourself this question. Why are the Democrats, the media, @Liz_Cheney &amp; @AdamKinzinger working so hard to protect Ray E…	['1633652873098833920']	328	0	0	0	0		
891	en	everyone	1600915668953698334	2023-03-09T02:16:11.000Z	[{'type': 'retweeted', 'id': '1633518559342075920'}]	1633652872784097280	1633652872784097280	RT @Antman0528: Ask yourself this question. Why are the Democrats, the media, @Liz_Cheney &amp; @AdamKinzinger working so hard to protect Ray E…	['1633652872784097280']	328	0	0	0	0		
892	en	everyone	114614332	2023-03-09T02:16:11.000Z	[{'type': 'retweeted', 'id': '1633652776721850368'}]	1633652872385646592	1633652872385646592	"RT @RuanoFaxas: @SollenbergerRC ""The longtime Republican campaign operative who accused Matt #Schlapp of sexually assaulting him has public…"	['1633652872385646592']	1	0	0	0	0		
893	en	everyone	1044959919550713858	2023-03-09T02:16:11.000Z	[{'type': 'retweeted', 'id': '1633651388785000449'}]	1633652872087838721	1633652872087838721	"RT @kathrynresister: I'm starting to think that ""money &amp; greed"" are the root of all evil. I have never seen such greed in my life than with…"	['1633652872087838721']	11	0	0	0	0		
894	en	everyone	1500224861351776256	2023-03-09T02:16:11.000Z	[{'type': 'replied_to', 'id': '1633486736306184196'}]	1633486736306184196	1633652871945400322	@RepMTG This is your boss MAGA Nazi, https://t.co/6y2b9pEr3b	['1633652871945400322']	0	0	0	0	1	1344356576786866176	
895	en	everyone	998929200345239552	2023-03-09T02:16:10.000Z	[{'type': 'replied_to', 'id': '1633576200042848256'}]	1633576200042848256	1633652870951104518	@WhipKClark This why we need MAGA you sick pedos https://t.co/3lTNuToOEJ	['1633652870951104518']	0	0	0	0	1	2293131060	
896	en	everyone	19116307	2023-03-09T02:16:09.000Z	[{'type': 'retweeted', 'id': '1633642526694338560'}]	1633652866807152640	1633652866807152640	RT @pointofsucces: While other countries like Germany &amp; Brazil arrest their traitors &amp; treat them accordingly.Not here in the USA. Here the…	['1633652866807152640']	5	0	0	0	0		
897	en	everyone	701251110	2023-03-09T02:16:08.000Z	[{'type': 'retweeted', 'id': '1633646136815939585'}]	1633652861908430849	1633652861908430849	"RT @TomthunkitsMind: After burning all their MAGA gear...
https://t.co/TtEikrvESA 04"	['1633652861908430849']	10	0	0	0	0		
898	en	everyone	2801961216	2023-03-09T02:16:08.000Z	[{'type': 'retweeted', 'id': '1633643511210975232'}]	1633652861597806593	1633652861597806593	RT @BillKristol: “Embarrassing as it must be, they forge forward. As their reward, Fox enjoys continued ratings dominance. Carlson’s first…	['1633652861597806593']	33	0	0	0	0		
899	en	everyone	1483887836499644416	2023-03-09T02:16:07.000Z	[{'type': 'retweeted', 'id': '1633612605129641984'}]	1633652858418778113	1633652858418778113	RT @realTuckFrumper: MAGA hoaxer Jacob Wohl found to have violated the KKK Act by federal judge https://t.co/4bdFfhmKTG	['1633652858418778113']	69	0	0	0	0		
900	en	everyone	277879045	2023-03-09T02:16:07.000Z	[{'type': 'replied_to', 'id': '1633648626529386499'}]	1633641157996560387	1633652855830724609	"@BlueDotUSMC @amber2stu Think that was the case in 2018. Repubs won due to gerrymandering. DeSantis eliminated 2 districts held by dems. In '22 we have 40k more Dems in my county yet 4 maga amendments were on the ballot on 3/7 and all but one passed. 
At least we still have our Democratic Mayor."	['1633652855830724609']	0	1	1	0	5	1182773762753777667	
901	en	everyone	1566171392608899073	2023-03-09T02:16:06.000Z	[{'type': 'replied_to', 'id': '1633618539016749056'}]	1633618539016749056	1633652852441907201	@ZP4USA @its_the_Dr @boxersforlife @7XSoldier2 @SaraGerre @19ALB97 @1fr33dom @AnnaApp91838450 @V_Hawtmess1 @NoboastbutJesus @sues86453 @Ilegvm @CurtisHebert @BrianHPatriot76 @jAlmz5 @emma6USA @Pat10th @locoashes @MagaMommy_N @CreasonJana @MrWhiteMAGA @GallopingGaye Thank you Zack. ❤️🇺🇸 MAGA 🌹 https://t.co/fZgNoU5NxF	['1633652852441907201']	1	0	0	0	7	1589108981934559234	
902	en	everyone	104238670	2023-03-09T02:16:04.000Z	[{'type': 'retweeted', 'id': '1633621571205050369'}]	1633652842958389255	1633652842958389255	RT @leslibless: Here is Antifa changing their clothes into the ‘MAGA look’ on J6! https://t.co/LKI3QzLUQi	['1633652842958389255']	577	0	0	0	0		
903	en	everyone	2188040201	2023-03-09T02:16:03.000Z	[{'type': 'retweeted', 'id': '1633521712431079430'}]	1633652842010492929	1633652842010492929	RT @SenateBudget: If MAGA Republicans leveled with the American people about what they’re really up to, they’d be sent home in a heartbeat.…	['1633652842010492929']	199	0	0	0	0		
904	en	everyone	1587059360274026498	2023-03-09T02:16:02.000Z	[{'type': 'replied_to', 'id': '1633290860732219395'}]	1633290860732219395	1633652837295980544	"@The_Trump_Train That day the democratic party failed  to 
de-escalate the situation, because they were the cause and effect, democratic party allowed the FBI  and Nancy Pelosi  to orchestrate the January 6 th. against the MAGA  supporters"	['1633652837295980544']	0	0	0	0	7	4102376488	
905	en	everyone	1305865621880569856	2023-03-09T02:16:02.000Z	[{'type': 'retweeted', 'id': '1633624679280955394'}]	1633652835651919874	1633652835651919874	RT @AdinOfCrimea: So help me clarify: Did MAGA/Kremlin cultists &amp; propaganda trolls push the CIA is paying Maidan &amp; Tbilisi protests big li…	['1633652835651919874']	15	0	0	0	0		
906	en	everyone	828803365895286785	2023-03-09T02:16:01.000Z	[{'type': 'replied_to', 'id': '1633557447716622340'}]	1633557447716622340	1633652832795492353	"@RepAdamSchiff MAGA: Biden is weak on China
Also MAGA: You’re going to get us into WW3 if you keep provoking China"	['1633652832795492353']	0	0	0	0	15	29501253	
907	en	everyone	1444303209305104389	2023-03-09T02:16:01.000Z	[{'type': 'retweeted', 'id': '1633621571205050369'}]	1633652831696703488	1633652831696703488	RT @leslibless: Here is Antifa changing their clothes into the ‘MAGA look’ on J6! https://t.co/LKI3QzLUQi	['1633652831696703488']	577	0	0	0	0		
908	en	everyone	47803598	2023-03-09T02:16:01.000Z		1633652831269048320	1633652831269048320	"For years, when students, clients or friends have been perplexed by the fact that tens of millions of folks buy into the Trump/MAGA lies, I have told them to simply watch Fox News for 24 hours. Then, they would understand. 

It is a parallel universe based on simple greed."	['1633652831269048320']	0	0	0	0	12		
909	en	everyone	1586225010091249664	2023-03-09T02:16:01.000Z	[{'type': 'retweeted', 'id': '1633621571205050369'}]	1633652829524221953	1633652829524221953	RT @leslibless: Here is Antifa changing their clothes into the ‘MAGA look’ on J6! https://t.co/LKI3QzLUQi	['1633652829524221953']	577	0	0	0	0		
910	en	everyone	1574096740696920065	2023-03-09T02:16:00.000Z		1633652826047152129	1633652826047152129	"Nancy Pelosi Just Ran Into 100-Strong GOP Brick Wall  #MAGA #TRUMP2024 #Trump

https://t.co/nPOQNGMGMO"	['1633652826047152129']	0	0	0	0	3		
911	en	everyone	2463155744	2023-03-09T02:15:58.000Z	[{'type': 'replied_to', 'id': '1633652215956094976'}]	1633247209826435073	1633652818375475202	@SD_MAGA_AMMO @wadadli_albany @bernardog1999 @KjBarnhart92 @AugustCohen4 @charliekirk11 They quickly passed a law? You have no clue what your talking about. Sit this one out	['1633652818375475202']	0	0	0	0	4	1412603278676922369	
912	en	everyone	1480340381250338816	2023-03-09T02:15:57.000Z	[{'type': 'retweeted', 'id': '1633546143337680897'}]	1633652814982393858	1633652814982393858	RT @OccupyDemocrats: BREAKING: MAGA Gov. Sarah Huckabee Sanders is set to roll back child labor protections by signing a law to remove the…	['1633652814982393858']	2424	0	0	0	0		
913	en	everyone	1377316040862957568	2023-03-09T02:15:57.000Z	[{'type': 'retweeted', 'id': '1633555308264972289'}]	1633652813782986752	1633652813782986752	"RT @nav1n0x: So I finally wrote an article on Medium. This article is about my recent SQL Injection found in a maga retail outlet.

How I g…"	['1633652813782986752']	43	0	0	0	0		
914	en	everyone	177211145	2023-03-09T02:15:55.000Z	[{'type': 'retweeted', 'id': '1633635754361618436'}]	1633652807839383553	1633652807839383553	RT @kathrynresister: MAGA Republican terrorists do their terrorism in broad daylight and don't give a shit what anyone thinks. They will co…	['1633652807839383553']	27	0	0	0	0		
915	en	everyone	27808074	2023-03-09T02:15:53.000Z	[{'type': 'retweeted', 'id': '1633621571205050369'}]	1633652799165669376	1633652799165669376	RT @leslibless: Here is Antifa changing their clothes into the ‘MAGA look’ on J6! https://t.co/LKI3QzLUQi	['1633652799165669376']	577	0	0	0	0		
916	en	everyone	1122490765177802754	2023-03-09T02:15:53.000Z	[{'type': 'retweeted', 'id': '1633283175337082881'}]	1633652797534257152	1633652797534257152	RT @BettyBowers: We can't spread Tucker Carlson's genuine, private hatred of Donald Trump enough to the MAGA zombies who blindly watch and…	['1633652797534257152']	1595	0	0	0	0		
917	en	everyone	1518689250648072193	2023-03-09T02:15:51.000Z	[{'type': 'replied_to', 'id': '1633340029773955072'}]	1633340029773955072	1633652791293149184	@BBCWorld Republicans and maga don't care?	['1633652791293149184']	0	0	0	0	0	742143	
918	en	everyone	4312552107	2023-03-09T02:15:50.000Z	[{'type': 'retweeted', 'id': '1633602306770972677'}]	1633652786964439041	1633652786964439041	RT @HannahMuldavin: Speaker McCarthy and MAGA Republicans in the House are attempting to whitewash what happened on January 6th and the rol…	['1633652786964439041']	29	0	0	0	0		
919	en	everyone	14232090	2023-03-09T02:15:50.000Z	[{'type': 'replied_to', 'id': '1633120326048530432'}]	1633120326048530432	1633652785748254720	@SouthlandPost MAGA's at it again.	['1633652785748254720']	0	0	0	0	1	1601797953655828481	
920	en	everyone	895112509086089216	2023-03-09T02:15:50.000Z	[{'type': 'retweeted', 'id': '1633442209608396800'}]	1633652785345609728	1633652785345609728	"RT @FemalesForTrump: Good morning MAGA Friends!

Clearwater beach sunset throwback!

Share your beautiful pix! https://t.co/q4Nqmmxxur"	['1633652785345609728']	186	0	0	0	0		
921	en	everyone	1632956528633282563	2023-03-09T02:15:50.000Z	[{'type': 'retweeted', 'id': '1633647794262249478'}]	1633652784661688320	1633652784661688320	RT @CAPAction: MAGA Republican attacks on our freedom are on the rise. https://t.co/O71lCyJjJg	['1633652784661688320']	9	0	0	0	0		
922	en	everyone	47473798	2023-03-09T02:15:50.000Z	[{'type': 'retweeted', 'id': '1633546143337680897'}]	1633652784259268610	1633652784259268610	RT @OccupyDemocrats: BREAKING: MAGA Gov. Sarah Huckabee Sanders is set to roll back child labor protections by signing a law to remove the…	['1633652784259268610']	2424	0	0	0	0		
923	en	everyone	1355000490908553216	2023-03-09T02:15:50.000Z	[{'type': 'replied_to', 'id': '1633554201983979520'}]	1633554201983979520	1633652783458156544	"@DrAndrewJackson Hey man you are part of the middle. Why you care?  Liv is luv, gender is fluid. Open borders. 

The middle,  those maga folk are way too extreme. 😒"	['1633652783458156544']	0	0	0	0	4	15790098	
924	en	everyone	1497942076553629699	2023-03-09T02:15:50.000Z	[{'type': 'replied_to', 'id': '1632040416408133633'}]	1632040416408133633	1633652783332175873	@BernadettePro17 MAGA never knew 'common sense'. https://t.co/Br6CO8CYVX	['1633652783332175873']	0	0	0	0	4	1489721368342061062	
925	en	everyone	799582664	2023-03-09T02:15:48.000Z	[{'type': 'retweeted', 'id': '1633545031121350656'}]	1633652776751226882	1633652776751226882	"RT @benwikler: 🚨 RED ALERT: A MAGA PAC just reserved $3.2 million in TV ads for the April 4 Wisconsin Supreme Court race.

For the next two…"	['1633652776751226882']	1324	0	0	0	0		
926	en	everyone	114614332	2023-03-09T02:15:48.000Z	[{'type': 'quoted', 'id': '1633647729510428673'}, {'type': 'replied_to', 'id': '1633547375598862336'}]	1633547375598862336	1633652776721850368	"@SollenbergerRC ""The longtime Republican campaign operative who accused Matt #Schlapp of sexually assaulting him has publicly come forward after a judge ordered that he had to put his name behind his $9.4 million lawsuit.He's Carlton #Huffman"" https://t.co/weOPUjBBut
#GOP #MAGA #CPAC #SEX #TRUMP https://t.co/4U2hMNthXP"	['1633652776721850368']	1	0	1	0	19	326560315	
927	en	everyone	1586023016605143040	2023-03-09T02:15:48.000Z	[{'type': 'retweeted', 'id': '1633284832607215618'}]	1633652776315113474	1633652776315113474	RT @MarioNawfal: Capitol officer Tariq Johnson was a supporter of Joe Biden, but because he wore a MAGA hat he was suspended and then subse…	['1633652776315113474']	63	0	0	0	0		
928	en	everyone	1503902422598516739	2023-03-09T02:15:48.000Z	[{'type': 'retweeted', 'id': '1633546143337680897'}]	1633652775560306688	1633652775560306688	RT @OccupyDemocrats: BREAKING: MAGA Gov. Sarah Huckabee Sanders is set to roll back child labor protections by signing a law to remove the…	['1633652775560306688']	2424	0	0	0	0		
929	en	everyone	752222360	2023-03-09T02:15:47.000Z		1633652771173064704	1633652771173064704	"Another ultra-maga criminal. They are all corrupt as hell.
https://t.co/5PdV4S9sTz"	['1633652771173064704']	0	0	0	0	7		
930	en	everyone	1347249674722422790	2023-03-09T02:15:44.000Z	[{'type': 'retweeted', 'id': '1633546143337680897'}]	1633652761588793344	1633652761588793344	RT @OccupyDemocrats: BREAKING: MAGA Gov. Sarah Huckabee Sanders is set to roll back child labor protections by signing a law to remove the…	['1633652761588793344']	2424	0	0	0	0		
931	en	everyone	1936745762	2023-03-09T02:15:44.000Z	[{'type': 'replied_to', 'id': '1633652215956094976'}]	1633247209826435073	1633652760276090881	@SD_MAGA_AMMO @wadadli_albany @bernardog1999 @MikeNordon @AugustCohen4 @charliekirk11 My brain is tired trying to follow your bs.	['1633652760276090881']	0	0	0	0	5	1412603278676922369	
932	en	everyone	537934083	2023-03-09T02:15:43.000Z	[{'type': 'replied_to', 'id': '1632877554720727040'}]	1632877554720727040	1633652755616403456	@atensnut No. You are Ms Maga	['1633652755616403456']	0	0	0	0	1	22677397	
933	en	everyone	1262987183570518016	2023-03-09T02:15:43.000Z	[{'type': 'retweeted', 'id': '1633575645581307904'}]	1633652755544920066	1633652755544920066	"RT @OccupyDemocrats: BREAKING: Former GOP Rep. Liz Cheney says ""bring it on"" to rumors that MAGA Republicans plan to launch their own inves…"	['1633652755544920066']	813	0	0	0	0		
934	en	everyone	1276297639	2023-03-09T02:15:40.000Z	[{'type': 'replied_to', 'id': '1633539859036921878'}]	1633539859036921878	1633652743226138624	@JoJoFromJerz @BradBeauregardJ You forgot one thing:   You have to be reasonably intelligent to believe this tweet.  The level of intelligence for the MAGA morons is about 5th grade!	['1633652743226138624']	0	0	0	0	1	818893114979061761	
935	en	everyone	1862612154	2023-03-09T02:15:39.000Z	[{'type': 'retweeted', 'id': '1633546143337680897'}]	1633652740759998464	1633652740759998464	RT @OccupyDemocrats: BREAKING: MAGA Gov. Sarah Huckabee Sanders is set to roll back child labor protections by signing a law to remove the…	['1633652740759998464']	2424	0	0	0	0		
936	en	everyone	1552457851708260354	2023-03-09T02:15:39.000Z	[{'type': 'retweeted', 'id': '1633610944302714881'}]	1633652737681375234	1633652737681375234	RT @ProjectLincoln: “We also agree with what Fox News’s own attorneys and executives have now repeatedly stressed in multiple courts of law…	['1633652737681375234']	416	0	0	0	0		
937	en	everyone	1376500985317707776	2023-03-09T02:15:37.000Z	[{'type': 'replied_to', 'id': '1633580396062584835'}]	1633580396062584835	1633652731679318021	"@charliekirk11 MAGA wants to see every entrance, hallway, and key offices from every camera to prepare for their next insurrection in 2024. 

The logic is simple."	['1633652731679318021']	0	0	0	0	7	292929271	
938	en	everyone	88296327	2023-03-09T02:15:37.000Z	[{'type': 'retweeted', 'id': '1633624793462489089'}]	1633652731293335553	1633652731293335553	RT @AnthonyResists: Ok Magats .  Can you admit now since Fox and Tucker Admitted what a disaster the last 4 years have been ? #maga #MAGA #…	['1633652731293335553']	14	0	0	0	0		
939	en	everyone	2850740038	2023-03-09T02:15:36.000Z	[{'type': 'retweeted', 'id': '1633646014266499072'}]	1633652728562958336	1633652728562958336	RT @MamaLiberty2: When the #January6th tapes reveal the truth and lawmakers don't care, Americans have proof that the #uniparty is about mo…	['1633652728562958336']	3	0	0	0	0		
940	en	everyone	1518743156342239232	2023-03-09T02:15:34.000Z	[{'type': 'retweeted', 'id': '1633621571205050369'}]	1633652719624880128	1633652719624880128	RT @leslibless: Here is Antifa changing their clothes into the ‘MAGA look’ on J6! https://t.co/LKI3QzLUQi	['1633652719624880128']	577	0	0	0	0		
941	en	everyone	1463524424980652040	2023-03-09T02:15:34.000Z	[{'type': 'retweeted', 'id': '1633459777388032000'}]	1633652717955567616	1633652717955567616	RT @Trump_Detester: Hey MAGA dipshits, this is your daily reminder that Kyle Rittenhouse is a double murderer, Ashli Babbitt was a domestic…	['1633652717955567616']	88	0	0	0	0		
942	en	everyone	26883219	2023-03-09T02:15:34.000Z	[{'type': 'retweeted', 'id': '1633600197602476033'}]	1633652717347573760	1633652717347573760	RT @OccupyDemocrats: BREAKING: The GOP campaign aide who accused MAGA Republican heavyweight Matt Schlapp of sexual battery comes forward t…	['1633652717347573760']	665	0	0	0	0		
943	en	everyone	1594094736763125763	2023-03-09T02:15:33.000Z	[{'type': 'retweeted', 'id': '1633621571205050369'}]	1633652713362714626	1633652713362714626	RT @leslibless: Here is Antifa changing their clothes into the ‘MAGA look’ on J6! https://t.co/LKI3QzLUQi	['1633652713362714626']	577	0	0	0	0		
944	en	everyone	2330875855	2023-03-09T02:15:32.000Z	[{'type': 'retweeted', 'id': '1633280727016939520'}]	1633652709982101511	1633652709982101511	RT @greg_price11: After nobody responded to his calls to evacuate the Senate on J6, Tarik Johnson was fired for being pictured in a MAGA ha…	['1633652709982101511']	2629	0	0	0	0		
945	en	everyone	1397250667484389379	2023-03-09T02:15:31.000Z	[{'type': 'retweeted', 'id': '1633545604516151296'}]	1633652706005995521	1633652706005995521	"RT @tribelaw: Ethics probe? 

How about charging the dude with stealing federal property and making illegal political contributions to MAGA…"	['1633652706005995521']	864	0	0	0	0		
946	en	everyone	3885806474	2023-03-09T02:15:31.000Z	[{'type': 'retweeted', 'id': '1594107046403919872'}]	1633652705330868224	1633652705330868224	RT @Inaniloquence: @AZ_Brittney I think there should be a fund to send  daily busloads of his most rabid gun-totin', confederate flag-wavin…	['1633652705330868224']	33	0	0	0	0		
947	en	everyone	1170775408310136832	2023-03-09T02:15:31.000Z	[{'type': 'retweeted', 'id': '1633587448029560837'}]	1633652703900454912	1633652703900454912	"RT @tomspace12: Please Follow These Patriots #Spacetrain

@PriamtheB
@USAVet_5
@Ilegvm
@FAB87F
@JulesCaesar9
@Scobra642
@NiteRunner4
@1Nicd…"	['1633652703900454912']	69	0	0	0	0		
