	conversation_id	lang	reply_settings	created_at	clean_text	text	author_id	referenced_tweets	id	edit_history_tweet_ids	public_metrics.retweet_count	public_metrics.reply_count	public_metrics.like_count	public_metrics.impression_count	in_reply_to_user_id	geo.place_id	withheld.copyright	withheld.country_codes	geo.coordinates.type	geo.coordinates.coordinates	textblob_Polarity	textblob_Subjectivity	vader_Polarity	vader_Subjectivity	AFINN_scores	AFINN_sentiments	SentiWordNet_scores	normalized_textblob_Polarity	normalized_textblob_Subjectivity	normalized_vader_Polarity	normalized_vader_Subjectivity	normalized_AFINN_scores	normalized_SentiWordNet_scores	our_label	annotator	roberta_content	roberta_polarity	roberta_sentiment	keyword	normalized_roberta_polarity	textblob_label	vader_label	AFINN_label	SentiWordNet_label	roberta_label
28252	1633875412064272384	en	everyone	1678381228000000000	ukraine puts nbc reporter on kill list https  tco nrdtzjcfsn via the grayzone	"Ukraine puts NBC reporter on kill list. 

https://t.co/NrdtZjCFSN 

via The Grayzone"	2363197090		1633875412064272384	['1633875412064272389']	0	0	0	9							0.0	0.0	-0.6908000000000001	0.32	-3	negative	0.0	0.5	0.0	0.14930362120000001	0.3571428571	0.4285714286	0.4126984127	neutral	anu	"Ukraine puts NBC reporter on kill list. 

https://t.co/NrdtZjCFSN 

via The Grayzone"	-0.4621171653	negative	ukraine	0.187901133	neutral	negative	neutral	neutral	negative
28265	1633875400467304448	en	everyone	2023-03-09 17:00:26	rt  iuicatx https  tco wudqatpigxwhy worry about russia  vs ukraine  when war is knocking at your backdoorvis	"RT @iuicatx: https://t.co/WuDqatPigx
Why worry about 
Russia 🇷🇺 vs. Ukraine 🇺🇦 when 
War is knocking at YOUR backdoor?!
………………………………………
Vis…"	1197234327232233472	[{'type': 'retweeted', 'id': '1633480572331761664'}]	1633875400467304448	['1633875400467304448']	4	0	0	0							0.0	0.0	-0.7783	0.382	-5	negative	0.25	0.5	0.0	0.1049886047	0.4263392857	0.387755102	0.4444444444	negative	anu	"RT @user http worry about 
Russia 🇷🇺 vs. Ukraine 🇺🇦 when 
War is knocking at YOUR backdoor?!
………………………………………
Vis…"	-0.413644433	negative	ukraine	0.2201810114	neutral	negative	neutral	neutral	negative
28266	1633875399297110016	en	everyone	3/9/23 17:00	rt  front_ukrainian poland agrees to the joint transfer of mig29 to ukraine  its time to make a decision  the defense minister of 	RT @front_ukrainian: ⚡️🇵🇱Poland agrees to the joint transfer of MiG-29 to Ukraine, it's time to make a decision, the defense minister of 🇸🇰…	1181220000000000000	[{'type': 'retweeted', 'id': '1633780611293802497'}]	1633880000000000000	['1633875399297110016']	47	0	0	0							0.0	0.0	0.3182	0.216	1	positive	0.0	0.5	0.0	0.660319068	0.241071429	0.510204082	0.412698413	neutral	melissa	RT @user ⚡️🇵🇱Poland agrees to the joint transfer of MiG-29 to Ukraine, it's time to make a decision, the defense minister of 🇸🇰…	0.089757785	neutral	ukraine	0.555416135	neutral	positive	neutral	neutral	neutral
28289	1633875384713490432	en	everyone	3/9/23 17:00	have you wondered what #nato is about #ukraine  brain squeeze archives https  tco wuuhfppbe0 via  youtube	Have you wondered what #NATO is about? #Ukraine - Brain Squeeze Archives https://t.co/WuuhfpPbe0 via @YouTube	86633848		1633880000000000000	['1633875384713490433']	0	0	0	14							0.0	0.0	0.0	0.0	0	neutral	0.75	0.5	0.0	0.499164345	0.0	0.489795918	0.507936508	neutral	melissa	Have you wondered what #NATO is about? #Ukraine - Brain Squeeze Archives http via @user	0.029991003	neutral	ukraine	0.515615109	neutral	neutral	neutral	neutral	neutral
28315	1633875359866454016	en	everyone	1678381216000000000	rt  gregrubini boom       ukraine corruptionjohn kerry all of us were trying to get rid of that prosecutor me  joe biden and obama	"RT @GregRubini: BOOM !!   -   Ukraine corruption
John Kerry: ""All of us were trying to get rid of that Prosecutor: me, Joe Biden and Obama""…"	1560235734946066432	[{'type': 'retweeted', 'id': '1320412175421394947'}]	1633875359866454016	['1633875359866454016']	6867	0	0	0							0.0	0.0	0.0	0.0	-3	negative	0.25	0.5	0.0	0.49916434540000004	0.0	0.4285714286	0.4444444444	negative	anu	"RT @user BOOM !!   -   Ukraine corruption
John Kerry: ""All of us were trying to get rid of that Prosecutor: me, Joe Biden and Obama""…"	-0.3539917171	negative	ukraine	0.25990607590000003	neutral	neutral	neutral	neutral	negative
28348	1633875332963893248	en	everyone	1678381209000000000	rt  laralogan traitor key trump impeachment witness busted for dealing lucrative defense contracts in ukraine https  tco hjddw6ktcm	"RT @laralogan: Traitor. 

Key Trump Impeachment Witness Busted For Dealing Lucrative Defense Contracts in Ukraine https://t.co/Hjddw6KtCM"	2923274295	[{'type': 'retweeted', 'id': '1633725935848677381'}]	1633875332963893248	['1633875332963893256']	1699	0	0	0							0.0	1.0	0.128	0.08600000000000001	0	neutral	1.375	0.5	1.0	0.5639908838000001	0.0959821429	0.48979591840000003	0.5873015873	negative	anu	"RT @user Traitor. 

Key Trump Impeachment Witness Busted For Dealing Lucrative Defense Contracts in Ukraine http"	-0.6043677926000001	negative	ukraine	0.0931709057	neutral	neutral	neutral	neutral	negative
28366	1633875318480961536	en	everyone	3/9/2023 17:00	rt  kylegriffin1 kevin mccarthy has rejected an invitation to visit ukraine from president volodymyr zelenskyy	RT @kylegriffin1: Kevin McCarthy has rejected an invitation to visit Ukraine from President Volodymyr Zelenskyy.	67380472	[{'type': 'retweeted', 'id': '1633845094167216132'}]	1633880000000000000	['1633875318480961543']	227	0	0	0							0.0	0.0	-0.5106	0.248	-1	negative	0.0	0.5	0.0	0.240567232	0.276785714	0.469387755	0.412698413	negative	sarik	RT @user Kevin McCarthy has rejected an invitation to visit Ukraine from President Volodymyr Zelenskyy.	-0.396930456	negative	ukraine	0.231311499	neutral	negative	neutral	neutral	negative
28373	1633237398112055296	en	everyone	1678381205000000000	 bosicle17  briangitt very much on the decline no matter what same in germany  and dead as a dodo in belgium there is no real appetite for a huge spend on new nuclear its very much a yesterdays technology and if the power plant in ukraine gets damaged and leaks  its pretty much finished	@bosicle17 @BrianGitt Very much on the decline no matter what. Same in Germany, and dead as a dodo in Belgium. There is no real appetite for a huge spend on new nuclear. It's very much a yesterday's technology. And if the power plant in Ukraine gets damaged and leaks, it's pretty much finished.	488627824	[{'type': 'replied_to', 'id': '1633874770449297408'}]	1633875315499094016	['1633875315499094017']	0	0	0	5	488627824.0						0.1732954545	0.4568181818	-0.6124	0.435	-4	negative	-1.125	0.5866477273	0.4568181818	0.1890098759	0.48549107140000003	0.4081632653	0.2698412698	negative	anu	@user @user Very much on the decline no matter what. Same in Germany, and dead as a dodo in Belgium. There is no real appetite for a huge spend on new nuclear. It's very much a yesterday's technology. And if the power plant in Ukraine gets damaged and leaks, it's pretty much finished.	-0.6640367508	negative	ukraine	0.0534350248	neutral	negative	neutral	negative	negative
28406	1633875297673314304	en	everyone	3/9/23 17:00	rt  laralogan traitor key trump impeachment witness busted for dealing lucrative defense contracts in ukraine https  tco hjddw6ktcm	"RT @laralogan: Traitor. 

Key Trump Impeachment Witness Busted For Dealing Lucrative Defense Contracts in Ukraine https://t.co/Hjddw6KtCM"	1603870000000000000	[{'type': 'retweeted', 'id': '1633725935848677381'}]	1633880000000000000	['1633875297673314305']	1699	0	0	0							0.0	1.0	0.128	0.086	0	neutral	1.375	0.5	1.0	0.563990884	0.095982143	0.489795918	0.587301587	negative	melissa	"RT @user Traitor. 

Key Trump Impeachment Witness Busted For Dealing Lucrative Defense Contracts in Ukraine http"	-0.604367793	negative	ukraine	0.093170906	neutral	neutral	neutral	neutral	negative
28455	1633875275262853120	en	everyone	1678381196000000000	rt  geopoliticorp counterbalance russia pretexts in e ukraine to justify genocide amp  war vs wider ukraine biden has muddied the waters w	RT @GeoPolitiCorp: Counter-balance: Russia Pretexts in E Ukraine to justify genocide &amp; war vs wider Ukraine. Biden has muddied the waters w…	2932090929	[{'type': 'retweeted', 'id': '1633869033081823233'}]	1633875275262853120	['1633875275262853136']	1	0	0	0							0.0	0.0	-0.5994	0.178	-2	negative	0.375	0.5	0.0	0.19559382120000002	0.1986607143	0.4489795918	0.46031746030000004	negative	anu	RT @user Counter-balance: Russia Pretexts in E Ukraine to justify genocide &amp; war vs wider Ukraine. Biden has muddied the waters w…	-0.5783634186000001	negative	ukraine	0.1104882301	neutral	negative	neutral	neutral	negative
28491	1633875249090506752	en	everyone	2023-03-09 16:59:49	rt  jacksonhinklle scott ritter   realscottritter  explains why russia is denazifying ukraine amp  how slava ukraini is the sieg heil of	"RT @jacksonhinklle: Scott Ritter (@RealScottRitter) explains why Russia is denazifying Ukraine &amp; how ""slava ukraini"" is the ""sieg heil"" of…"	1030173136979931136	[{'type': 'retweeted', 'id': '1633549541717966851'}]	1633875249090506752	['1633875249090506752']	907	0	0	0							0.0	0.0	0.0	0.0	0	neutral	0.0	0.5	0.0	0.4991643454	0.0	0.4897959184	0.4126984127	neutral	anu	"RT @user Scott Ritter (@RealScottRitter) explains why Russia is denazifying Ukraine &amp; how ""slava ukraini"" is the ""sieg heil"" of…"	-0.0698859021	neutral	ukraine	0.4491031921	neutral	neutral	neutral	neutral	neutral
28495	1633875244304961536	en	everyone	1678381188000000000	rt  gregrubini boom       ukraine corruptionjohn kerry all of us were trying to get rid of that prosecutor me  joe biden and obama	"RT @GregRubini: BOOM !!   -   Ukraine corruption
John Kerry: ""All of us were trying to get rid of that Prosecutor: me, Joe Biden and Obama""…"	1604524547008405504	[{'type': 'retweeted', 'id': '1320412175421394947'}]	1633875244304961536	['1633875244304961539']	6867	0	0	0							0.0	0.0	0.0	0.0	-3	negative	0.25	0.5	0.0	0.49916434540000004	0.0	0.4285714286	0.4444444444	negative	sarik	"RT @user BOOM !!   -   Ukraine corruption
John Kerry: ""All of us were trying to get rid of that Prosecutor: me, Joe Biden and Obama""…"	-0.3539917171	negative	ukraine	0.25990607590000003	neutral	neutral	neutral	neutral	negative
28497	1633875241318350848	en	everyone	1678381188000000000	situation update  major reveal taking place as biden regime continues to escalate russianukraine war ricardo bosimatt hancock amp  white hat ops in australia central banks failing  we the   opinion  conservative https  tco 7jt6emgczv	Situation Update - Major Reveal Taking Place As Biden Regime Continues To Escalate Russian-Ukraine War! Ricardo Bosi-Matt Hancock &amp; White Hat Ops In Australia! Central Banks Failing! - We The... | Opinion - Conservative https://t.co/7Jt6eMgCzV	1616114136722685952		1633875241318350848	['1633875241318350852']	0	0	0	22							0.015625	0.1875	-0.743	0.245	-4	negative	-0.5	0.5078125	0.1875	0.1228665485	0.2734375	0.4081632653	0.3492063492	negative	melissa	Situation Update - Major Reveal Taking Place As Biden Regime Continues To Escalate Russian-Ukraine War! Ricardo Bosi-Matt Hancock &amp; White Hat Ops In Australia! Central Banks Failing! - We The... | Opinion - Conservative http	-0.5716699958	negative	ukraine	0.1149456407	neutral	negative	neutral	negative	negative
28533	1633875207789359104	en	everyone	1678381180000000000	rt  weaponsmonitor there were at least 34 recorded incidents of #explosiveweapon use affecting #aidaccess  #education amp  #healthcare in jan	RT @WeaponsMonitor: There were at least 34 recorded incidents of #explosiveweapon use affecting #aidaccess, #education &amp; #healthcare in Jan…	2966707714	[{'type': 'retweeted', 'id': '1633769804413784064'}]	1633875207789359104	['1633875207789359105']	3	0	0	0							-0.30000000000000004	0.4	0.0	0.0	0	neutral	0.5	0.35000000000000003	0.4	0.49916434540000004	0.0	0.48979591840000003	0.4761904762	neutral	anu	RT @user There were at least 34 recorded incidents of #explosiveweapon use affecting #aidaccess, #education &amp; #healthcare in Jan…	-0.4929879904	negative	ukraine	0.1673430495	negative	neutral	neutral	neutral	negative
28567	1633875182845853696	en	everyone	1678381174000000000	rt  visegrad24 atacms for ukraine  f16s for ukraine now	RT @visegrad24: ATACMS for Ukraine, F-16s for Ukraine NOW!	981039762	[{'type': 'retweeted', 'id': '1633637721657810946'}]	1633875182845853696	['1633875182845853697']	539	0	0	0							0.0	0.0	0.0	0.0	0	neutral	0.0	0.5	0.0	0.49916434540000004	0.0	0.48979591840000003	0.4126984127	positive	sarik	RT @user ATACMS for Ukraine, F-16s for Ukraine NOW!	0.13909244540000001	neutral	ukraine	0.5882700045	neutral	neutral	neutral	neutral	neutral
28588	1633875163933724672	en	everyone	3/9/2023 16:59	rt  antoniotweets2 wait  what did she just say that canada has been training ukrainian soldiers since 2015 goes to show how they	"RT @AntonioTweets2: Wait, what?! ??

Did she just say that Canada has been training Ukrainian soldiers since 2015?! 

Goes to show how they"	15563435	[{'type': 'retweeted', 'id': '1633612650264264704'}]	1633880000000000000	['1633875163933724673']	546	0	0	0							0.0	0.0	0.0	0.0	0	neutral	0.125	0.5	0.0	0.499164345	0.0	0.489795918	0.428571429	negative	sarik	"RT @user Wait, what?! ??

Did she just say that Canada has been training Ukrainian soldiers since 2015?! 

Goes to show how they"	-0.388472676	negative	ukraine	0.236943864	neutral	neutral	neutral	neutral	negative
28592	1633875158279639040	en	everyone	3/9/2023 16:59	rt  matreshkarf  josepborrellf this is disgusting more lives will be lost and for what according to #zelenskys former advisor  #nato p	RT @MatreshkaRF: @JosepBorrellF This is disgusting! More lives will be lost and for what?! According to #Zelenskys former advisor, #NATO p	1499930000000000000	[{'type': 'retweeted', 'id': '1633797054483820551'}]	1633880000000000000	['1633875158279639040']	17	0	0	0							-0.5	0.5	-0.6908	0.363	-6	negative	0.0	0.25	0.5	0.149303621	0.405133929	0.367346939	0.412698413	negative	sarik	RT @user @user This is disgusting! More lives will be lost and for what?! According to #Zelenskys former advisor, #NATO p	-0.725897431	negative	ukraine	0.012239591	negative	negative	negative	neutral	negative
28604	1633875148108615680	en	everyone	3/9/23 16:59	rt  kanekoathegreat i found another powerful short film about the uss role in ukraines 2014 maidan coup detat interested in watching i	RT @KanekoaTheGreat: I found another powerful short film about the US's role in Ukraine's 2014 Maidan coup d'etat. Interested in watching i…	3281816443	[{'type': 'retweeted', 'id': '1631121343482859520'}]	1633880000000000000	['1633875148108615680']	10218	0	0	0							0.183333333	0.6	0.6705	0.297	4	positive	0.875	0.591666667	0.6	0.838743986	0.331473214	0.571428571	0.523809524	positive	melissa	RT @user I found another powerful short film about the US's role in Ukraine's 2014 Maidan coup d'etat. Interested in watching i…	0.55112803	positive	ukraine	0.862660532	neutral	positive	neutral	neutral	positive
28659	1633875103502209024	en	everyone	1678381155000000000	rt  jonpopmemes joe biden visited ukraine before east palestine ohio  https  tco h5ohjewan7	RT @jonpopmemes: Joe Biden visited Ukraine before East Palestine Ohio! 🇺🇲🇺🇦 https://t.co/H5ohjEWaN7	915192618	[{'type': 'retweeted', 'id': '1627699675250966529'}]	1633875103502209024	['1633875103502209027']	116	0	0	0							0.0	0.0	0.0	0.0	0	neutral	-0.25	0.5	0.0	0.49916434540000004	0.0	0.48979591840000003	0.380952381	neutral	anu	RT @user Joe Biden visited Ukraine before East Palestine Ohio! 🇺🇲🇺🇦 http	0.13909244540000001	neutral	ukraine	0.5882700045	neutral	neutral	neutral	neutral	neutral
28690	1633875080664203264	en	everyone	2023-03-09 16:59:09	rt  leadingreport breaking key trump impeachment witness has been busted for dealing lucrative defense contracts in ukraine	RT @LeadingReport: BREAKING: Key Trump impeachment witness has been busted for dealing lucrative defense contracts in Ukraine.	742874130874126336	[{'type': 'retweeted', 'id': '1633670721388806157'}]	1633875080664203264	['1633875080664203264']	1335	0	0	0							0.0	1.0	0.128	0.111	0	neutral	1.375	0.5	1.0	0.5639908838000001	0.1238839286	0.4897959184	0.5873015873	negative	anu	RT @user BREAKING: Key Trump impeachment witness has been busted for dealing lucrative defense contracts in Ukraine.	-0.2354957461	neutral	ukraine	0.3388171534	neutral	neutral	neutral	neutral	negative
28691	1633875079682506752	en	everyone	3/9/2023 16:59	rt  blue_footy oleksandr usykon mudryk the transfer fee doesnt shock me everything has risen  prices are a little higher than they we	"RT @Blue_Footy: Oleksandr Usyk on Mudryk: ""The transfer fee doesnt shock me. Everything has risen, prices are a little higher than they we"	1253370000000000000	[{'type': 'retweeted', 'id': '1633867209733701633'}]	1633880000000000000	['1633875079682506752']	82	0	0	0							0.020833333	0.366666667	-0.3818	0.167	-2	negative	-1.0	0.510416667	0.366666667	0.305798936	0.186383929	0.448979592	0.285714286	negative	sarik	"RT @user Oleksandr Usyk on Mudryk: ""The transfer fee doesnt shock me. Everything has risen, prices are a little higher than they we"	-0.069885887	neutral	ukraine	0.449103202	neutral	negative	neutral	negative	neutral
28706	1633875071487057920	en	everyone	1678381147000000000	rt  frontlinekit special thanks to  felicityspector for talking about her time with us at flk   to  djknowles22 for another incredible e	RT @frontlinekit: Special thanks to @FelicitySpector for talking about her time with us at FLK, ♥️ to @djknowles22 for another incredible e…	1569539386286698496	[{'type': 'retweeted', 'id': '1633820635594993664'}]	1633875071487057920	['1633875071487057920']	11	0	0	0							0.4857142857	0.5571428571	0.6808000000000001	0.337	2	positive	0.375	0.7428571429	0.5571428571	0.8439604963	0.37611607140000003	0.5306122449	0.46031746030000004	positive	anu	RT @user Special thanks to @user for talking about her time with us at FLK, ♥️ to @user for another incredible e…	0.7530659437	positive	ukraine	0.9971388454000001	positive	positive	neutral	neutral	positive
28723	1633875056567922688	en	everyone	3/9/2023 16:59	rt  sentdefender this is something that i have been trying to explain to people for months now  the russian defensive lines in the south a	RT @sentdefender: This is something that I have been trying to explain to people for months now, the Russian Defensive Lines in the South a	1066669386	[{'type': 'retweeted', 'id': '1633566273891074051'}]	1633880000000000000	['1633875056567922688']	62	0	0	0							0.0	0.0	0.0258	0.099	0	neutral	0.0	0.5	0.0	0.512230945	0.110491071	0.489795918	0.412698413	neutral	sarik	RT @user This is something that I have been trying to explain to people for months now, the Russian Defensive Lines in the South a	-0.099667996	neutral	ukraine	0.429270137	neutral	neutral	neutral	neutral	neutral
28872	1633874932433321984	en	everyone	3/9/23 16:58	rt  lvivtyler according to wikipedia  asking why ukraine was shelling donbass for 8 years is now disinformation propaganda https  tco e	RT @LvivTyler: According to Wikipedia, asking why Ukraine was shelling Donbass for 8 years is now disinformation/propaganda. https://t.co/E…	2453096596	[{'type': 'retweeted', 'id': '1633085434602602496'}]	1633870000000000000	['1633874932433321984']	442	0	0	0							-0.1	0.1	-0.25	0.133	-2	negative	0.5	0.45	0.1	0.372550013	0.1484375	0.448979592	0.476190476	negative	melissa	RT @user According to Wikipedia, asking why Ukraine was shelling Donbass for 8 years is now disinformation/propaganda. http	-0.652706742	negative	ukraine	0.060980118	neutral	negative	neutral	neutral	negative
28881	1633874918918979584	en	everyone	3/9/23 16:58	rt  visegrad24 breakingslovakias defense minister  jaronad has stated that poland has agreed to a joint polishslovak transfer of mig	"RT @visegrad24: BREAKING:

Slovakia’s Defense Minister @JaroNad has stated that Poland has agreed to a joint Polish-Slovak transfer of MiG-…"	156327719	[{'type': 'retweeted', 'id': '1633838729185095681'}]	1633870000000000000	['1633874918918979597']	177	0	0	0							0.0	0.0	0.3818	0.217	1	positive	0.0	0.5	0.0	0.692529754	0.2421875	0.510204082	0.412698413	neutral	melissa	"RT @user BREAKING:

Slovakia’s Defense Minister @user has stated that Poland has agreed to a joint Polish-Slovak transfer of MiG-…"	0.079829775	neutral	ukraine	0.548804686	neutral	positive	neutral	neutral	neutral
28898	1633874897704189952	en	everyone	3/9/23 16:58	rt  paulrieckhoff im next on  newsnation with  marnihughestv were talking about the new wave of russian missile attacks in #ukraine  ze	RT @PaulRieckhoff: I’m next on @NewsNation with @MarniHughesTV. We’re talking about the new wave of Russian missile attacks in #Ukraine, Ze…	3198173328	[{'type': 'retweeted', 'id': '1633864576843513856'}]	1633870000000000000	['1633874897704189974']	2	0	0	0							0.045454546	0.151515152	-0.4767	0.205	-1	negative	0.375	0.522727273	0.151515152	0.257736136	0.228794643	0.469387755	0.46031746	neutral	melissa	RT @user I’m next on @user with @user We’re talking about the new wave of Russian missile attacks in #Ukraine, Ze…	-0.009999666	neutral	ukraine	0.488983767	neutral	negative	neutral	neutral	neutral
28902	1633874894109958144	en	everyone	2023-03-09 16:58:25	rt  defenceu last night  russia attacked ukraine with 81 missiles and 8 shahed drones34 cruise missiles and 4 drones were shot down by u	"RT @DefenceU: Last night, russia attacked Ukraine with 81 missiles and 8 Shahed drones.
34 cruise missiles and 4 drones were shot down by U…"	67390766	[{'type': 'retweeted', 'id': '1633748436821344257'}]	1633874894109958144	['1633874894109958145']	1141	0	0	0							0.0	0.0666666667	-0.4588	0.176	-1	negative	-0.25	0.5	0.0666666667	0.266801722	0.1964285714	0.4693877551	0.380952381	neutral	anu	"RT @user Last night, russia attacked Ukraine with 81 missiles and 8 Shahed drones.
34 cruise missiles and 4 drones were shot down by U…"	-0.6527067423	negative	ukraine	0.0609801183	neutral	negative	neutral	neutral	negative
28933	1633874863491543040	en	everyone	3/9/23 16:58	rt  clarenceferrel8  blinxeto #zelensky president of ukraine recently invited the corrupted #speakerkevinmccarthy to visit his countrysi	"RT @ClarenceFerrel8: @blinxeto #Zelensky president of Ukraine recently invited the corrupted #SpeakerKevinMcCarthy to visit his country.
Si…"	2756585388	[{'type': 'retweeted', 'id': '1633868369962184704'}]	1633870000000000000	['1633874863491543040']	2	0	0	0							0.0	0.25	0.0	0.0	-3	negative	0.0	0.5	0.25	0.499164345	0.0	0.428571429	0.412698413	negative	melissa	"RT @user @user #Zelensky president of Ukraine recently invited the corrupted #SpeakerKevinMcCarthy to visit his country.
Si…"	-0.584979892	negative	ukraine	0.106082063	neutral	neutral	neutral	neutral	negative
28940	1633874857715695616	en	everyone	3/9/23 16:58	check out this new shower curtain that i uploaded to https  tco f1iowkhpiz https  tco 3awhfhhjnn #womensday #peace #humanity #democracy #ukraine #trumpisguilty #art #buy #vegan #healthplanet #healthyliving #loveisland #buyintoart	Check out this new shower curtain that I uploaded to https://t.co/f1IowKhpIZ! https://t.co/3awHfhHjnN #WomensDay #Peace #humanity #democracy #Ukraine #TrumpIsGuilty #art #buy #Vegan #healthplanet #HealthyLiving #loveisland #BuyIntoArt	1343310000000000000		1633870000000000000	['1633874857715695621']	0	0	1	3							0.136363636	0.454545455	0.5423	0.127	2	positive	0.875	0.568181818	0.454545455	0.773816156	0.141741071	0.530612245	0.523809524	neutral	melissa	Check out this new shower curtain that I uploaded to http http #WomensDay #Peace #humanity #democracy #Ukraine #TrumpIsGuilty #art #buy #Vegan #healthplanet #HealthyLiving #loveisland #BuyIntoArt	0.564899564	positive	ukraine	0.871831532	neutral	positive	neutral	neutral	positive
28992	1633874812945694720	en	everyone	1678381085000000000	rt  al3awkalisasha  apocalypseos i tweeted this a while ago  wait a minute  if ukraine did blow up the pipeline  which is a strategic s	"RT @Al3awkaliSasha: @apocalypseos I tweeted this a while ago, 

""Wait a minute, if Ukraine did blow up the pipeline, which is a strategic s…"	84140874	[{'type': 'retweeted', 'id': '1633427966834225153'}]	1633874812945694720	['1633874812945694720']	5	0	0	0							0.0	0.0	0.0	0.0	0	neutral	0.0	0.5	0.0	0.49916434540000004	0.0	0.48979591840000003	0.4126984127	neutral	anu	"RT @user @user I tweeted this a while ago, 

""Wait a minute, if Ukraine did blow up the pipeline, which is a strategic s…"	-0.19737532730000001	neutral	ukraine	0.3642030235	neutral	neutral	neutral	neutral	negative
29065	1633874735821127680	en	everyone	2023-03-09 16:57:47	rt  adamkinzinger russia once again launching missiles to kill civilians  yet some people believe ukraine is responsible for this war	"RT @AdamKinzinger: Russia once again launching missiles to kill civilians.  

Yet some people believe UKRAINE is responsible for this war?!…"	1559964691597705216	[{'type': 'retweeted', 'id': '1633640638959714306'}]	1633874735821127680	['1633874735821127681']	1158	0	0	0							0.2	0.55	-0.8074	0.522	-3	negative	0.875	0.6000000000000001	0.55	0.0902506964	0.5825892857	0.4285714286	0.5238095238	negative	anu	"RT @user Russia once again launching missiles to kill civilians.  

Yet some people believe UKRAINE is responsible for this war?!…"	-0.7113937140000001	negative	ukraine	0.0218981805	neutral	negative	neutral	neutral	negative
29070	1633874734613168128	en	everyone	3/9/2023 16:57	rt  vicktop55 bulgaria  scandal of the week  a candidate for deputy from the renaissance party  atanas shtefanov  threw the flag of ukrai	RT @vicktop55: Bulgaria.  Scandal of the week  A candidate for deputy from the Renaissance party, Atanas Shtefanov, threw the flag of Ukrai	1515710000000000000	[{'type': 'retweeted', 'id': '1633858821499092995'}]	1633870000000000000	['1633874734613168128']	20	0	0	0							0.0	0.0	-0.0516	0.318	-3	negative	-0.125	0.5	0.0	0.473031147	0.354910714	0.428571429	0.396825397	negative	sarik	RT @user Bulgaria.  Scandal of the week  A candidate for deputy from the Renaissance party, Atanas Shtefanov, threw the flag of Ukrai	-0.623065352	negative	ukraine	0.080719473	neutral	neutral	neutral	neutral	negative
29073	1633874733384232960	en	everyone	2023-03-09 16:57:47	ukraine war live updates russia unleashes massive drone and missile strike on ukraine  huge nuclear power plant loses power cnbc https  tco jz5duha6zr	Ukraine war live updates: Russia unleashes massive drone and missile strike on Ukraine; huge nuclear power plant loses power – CNBC https://t.co/JZ5DUhA6ZR	1552359542		1633874733384232960	['1633874733384232961']	0	0	0	22							0.0590909091	0.625	-0.6597000000000001	0.345	-2	negative	-0.25	0.5295454545	0.625	0.1650544442	0.3850446429	0.4489795918	0.380952381	neutral	anu	Ukraine war live updates: Russia unleashes massive drone and missile strike on Ukraine; huge nuclear power plant loses power – CNBC http	-0.522665441	negative	ukraine	0.1475796804	neutral	negative	neutral	neutral	negative
29092	1633874718120869888	en	everyone	2023-03-09 16:57:43	rt  proudelephantus  just in a key trump impeachment witness has been busted for dealing lucrative defense contracts in ukraineits a	"RT @ProudElephantUS: 🚨 JUST IN: A key Trump impeachment witness has been BUSTED for dealing lucrative defense contracts in Ukraine.

It’s a…"	99232133	[{'type': 'retweeted', 'id': '1633565697199448065'}]	1633874718120869888	['1633874718120869905']	5103	0	0	0							0.0	1.0	0.128	0.12	0	neutral	1.375	0.5	1.0	0.5639908838000001	0.1339285714	0.4897959184	0.5873015873	negative	anu	"RT @user 🚨 JUST IN: A key Trump impeachment witness has been BUSTED for dealing lucrative defense contracts in Ukraine.

It’s a…"	-0.5370495915	negative	ukraine	0.138000715	neutral	neutral	neutral	neutral	negative
29159	1633874661242200064	en	everyone	3/9/2023 16:57	rt  peterbakernyt trump tells hannity on his radio show that he would have been willing to let russia take over parts of ukraine while h	"RT @peterbakernyt: Trump tells Hannity on his radio show that he would have been willing to let Russia ""take over"" parts of Ukraine while h"	4108772650	[{'type': 'retweeted', 'id': '1633604224843120640'}]	1633870000000000000	['1633874661242200066']	3659	0	0	0							0.25	0.75	0.0	0.0	0	neutral	0.25	0.625	0.75	0.499164345	0.0	0.489795918	0.444444444	neutral	sarik	"RT @user Trump tells Hannity on his radio show that he would have been willing to let Russia ""take over"" parts of Ukraine while h"	-0.139092445	neutral	ukraine	0.403015862	positive	neutral	neutral	neutral	neutral
29180	1633874645517762560	en	everyone	3/9/2023 16:57	to see russias secret antiwar art meet at a bus stop at dark phones off  russian antiwar artists have gone underground to display art that opposes the war in ukraine  creating secret exhibits to avoid arrest  in a return to sovietera stealth https  tco r8wwd7hn8i	To see Russias secret antiwar art: Meet at a bus stop. At dark. Phones off  Russian antiwar artists have gone underground to display art that opposes the war in Ukraine, creating secret exhibits to avoid arrest, in a return to Soviet-era stealth https://t.co/r8wwd7hn8i	309705905		1633870000000000000	['1633874645517762561']	6	1	11	935							-0.2	0.36	-0.765	0.293	-6	negative	-1.0	0.4	0.36	0.111724487	0.327008929	0.367346939	0.285714286	neutral	sarik	To see Russias secret antiwar art: Meet at a bus stop. At dark. Phones off  Russian antiwar artists have gone underground to display art that opposes the war in Ukraine, creating secret exhibits to avoid arrest, in a return to Soviet-era stealth http	-0.069885895	neutral	ukraine	0.449103197	neutral	negative	negative	negative	neutral
